Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP58,OUT017,3675.7808439765126
FDV49,OUT017,4110.4935465826975
FDY24,OUT019,131.21900660765291
NCO55,OUT017,1589.2561415228424
FDR13,OUT017,1955.7464543065032
FDS51,OUT017,1022.0368008044429
FDP26,OUT045,1581.6333096135286
NCB54,OUT027,2997.726257699413
FDF32,OUT017,3058.755717418518
FDN31,OUT018,3055.460484813205
DRM48,OUT017,659.526853096041
FDN20,OUT049,2738.241223393031
DRL01,OUT046,3822.2860577659226
FDV56,OUT049,1589.2561415228424
DRH13,OUT027,2904.0685753755456
FDA03,OUT017,2484.040083097496
FDF47,OUT027,5850.207718790346
FDX32,OUT046,2484.040083097496
FDX57,OUT049,1526.612050847222
NCA30,OUT045,3053.876030544253
FDO49,OUT013,797.4740636076352
FDL04,OUT019,249.17539382966382
DRM48,OUT035,660.5636553055141
FDR16,OUT013,3645.1363075910554
NCC19,OUT018,3057.714217240378
NCE42,OUT045,3852.8876741806826
FDY24,OUT017,907.8052747273291
FDH19,OUT049,2831.4421464064067
FDJ46,OUT013,2833.0266006753586
FDN45,OUT010,574.00012374464
FDY08,OUT035,2023.2466629865314
FDZ37,OUT035,1449.9825702810415
NCT30,OUT045,742.0268611919122
DRY23,OUT018,668.7963526935549
NCZ30,OUT018,2003.7830292737945
FDC44,OUT018,1945.5029596636023
FDB45,OUT035,1581.6333096135286
FDY04,OUT013,2562.398136241978
FDM27,OUT046,2550.3289532178155
FDZ43,OUT017,3887.928059234315
FDT39,OUT019,369.5181579293047
NCC06,OUT019,283.3187592480683
FDL15,OUT027,4103.087632631281
FDL57,OUT017,4071.875036438744
FDU08,OUT046,1531.2666600500802
FDK40,OUT017,4110.4935465826975
FDQ12,OUT010,573.2670503524571
FDS48,OUT017,2484.102794880216
FDP09,OUT045,3665.7196238578554
FDW21,OUT049,1538.5837519415154
FDY25,OUT035,3020.2468527165934
DRE13,OUT017,1433.4165473393273
FDV43,OUT019,131.21900660765291
FDD22,OUT045,1704.09905335036
FDM46,OUT019,235.77082985524942
NCO30,OUT010,476.73466464915595
FDM25,OUT046,2834.5882443523324
NCN41,OUT049,2003.7830292737945
FDU24,OUT045,1515.595956131297
FDZ50,OUT046,3055.460484813205
FDP45,OUT013,4018.680992376275
NCM54,OUT045,2006.8943385619102
FDW10,OUT019,423.5887269973138
FDP20,OUT017,2012.6659117935967
FDK32,OUT046,2485.66443855719
FDN52,OUT049,1463.3336528786167
FDM58,OUT045,1689.4935877385751
FDZ46,OUT027,2945.715115747801
NCA18,OUT018,1955.7464543065032
FDD35,OUT046,2003.7830292737945
NCK31,OUT035,743.4770295325429
FDI40,OUT027,2848.487856868738
FDT50,OUT019,238.62419584012693
NCT06,OUT046,2563.9830762776137
FDT31,OUT035,3053.876030544253
FDT45,OUT049,867.9293982684014
FDT13,OUT045,3055.460484813205
FDO50,OUT045,1483.1773231794543
NCU18,OUT010,278.65356423628657
NCR54,OUT049,3056.129762971426
NCO18,OUT018,2870.699229886946
FDU09,OUT045,911.2109530059171
FDT13,OUT018,3055.460484813205
FDE09,OUT046,1704.09905335036
NCK53,OUT019,247.90032314275152
FDG45,OUT049,3663.6965577507785
DRH15,OUT035,683.2936979461042
FDO21,OUT019,574.5962196538215
FDD14,OUT027,5067.051852886049
FDC09,OUT046,1581.6333096135286
FDH45,OUT027,992.2304364148663
FDV32,OUT046,1106.7307928857692
FDG12,OUT035,1985.7496265887778
FDS32,OUT013,2023.2466629865314
NCL55,OUT018,3841.83439684482
DRE01,OUT035,3872.4837630399957
DRE15,OUT049,1294.7119051952063
NCL42,OUT045,3891.3578637875453
FDP31,OUT013,1197.4785962726182
FDN33,OUT018,1515.595956131297
FDZ59,OUT046,2565.5675305465656
FDE45,OUT010,426.2956167534025
FDJ07,OUT013,1972.4047899165466
FDQ45,OUT018,3055.460484813205
FDM33,OUT027,5850.207718790346
FDO15,OUT010,153.35989416767927
FDM46,OUT013,1542.1885870406002
FDR03,OUT045,3394.628816506568
FDY49,OUT018,2672.8892478398207
FDQ60,OUT045,1985.7496265887778
FDW10,OUT049,2831.4421464064067
FDO51,OUT049,683.147825362546
FDJ40,OUT018,1603.860247149605
FDS20,OUT018,3048.980815749516
FDU45,OUT013,1789.016110609464
FDV02,OUT035,2742.83935085425
FDN09,OUT046,3885.2693443746225
NCM55,OUT027,5067.051852886049
FDN23,OUT018,2474.023772500468
FDY31,OUT010,368.5039587211437
FDW03,OUT010,242.5806959102821
FDD14,OUT046,3053.876030544253
FDV23,OUT017,2006.8943385619102
DRI03,OUT045,2833.0266006753586
FDN13,OUT035,1541.1052723018763
FDF45,OUT027,1309.6289740882721
FDU46,OUT035,1454.0385072913675
FDB57,OUT049,3768.014436370455
FDV12,OUT049,1541.1052723018763
FDQ58,OUT013,2484.102794880216
NCA18,OUT017,1953.3678516338236
FDH52,OUT049,1008.195994158377
FDM24,OUT018,2481.13226892903
NCP43,OUT027,4783.0950080154635
NCO18,OUT019,426.09503758621946
FDM32,OUT017,1485.1124673159406
NCL07,OUT017,662.9693622435183
FDK03,OUT013,4012.2789125827667
FDP59,OUT017,1580.3854183469384
FDQ24,OUT049,4025.6484729102485
FDQ16,OUT018,1603.860247149605
FDU44,OUT013,2550.3289532178155
FDH28,OUT010,131.21900660765291
FDV28,OUT019,131.21900660765291
FDM22,OUT045,917.6612939449057
FDR56,OUT046,3057.714217240378
FDV39,OUT049,3060.3401716874705
FDU37,OUT019,174.08369908434582
FDQ11,OUT010,574.5962196538215
FDX02,OUT045,3775.078407097641
NCS42,OUT018,1515.595956131297
FDY57,OUT027,2799.38490954138
FDB21,OUT049,3867.995752377059
FDE28,OUT017,3807.593022229531
FDQ55,OUT017,1945.5029596636023
FDA48,OUT049,3750.7408443728928
FDZ19,OUT045,2833.0266006753586
NCC43,OUT045,4004.0045049135015
NCV18,OUT046,1410.2285290529003
NCA42,OUT018,2547.4211390493497
FDY45,OUT046,4048.649991844066
NCC30,OUT045,2945.028378317962
FDM57,OUT013,1510.1625367698718
FDL09,OUT010,387.6777670514883
FDB09,OUT027,2997.726257699413
FDT44,OUT035,1985.7496265887778
NCT06,OUT027,4267.877862526675
FDX26,OUT049,3053.876030544253
FDK32,OUT013,2497.9640565794516
DRA12,OUT046,2042.3094546673105
FDO46,OUT010,492.43067366265626
FDE52,OUT013,1518.382777708461
NCH42,OUT045,3814.6185976106526
FDV08,OUT035,669.8331549030282
FDB47,OUT018,3487.8242620833275
FDC28,OUT010,261.34955740185904
FDD22,OUT046,1945.5029596636023
FDS07,OUT027,2953.219647551994
DRI13,OUT045,3684.1999075625727
FDG32,OUT018,3578.7842478026887
FDU14,OUT017,4029.9166506487236
FDD28,OUT019,131.21900660765291
NCP41,OUT017,1603.860247149605
FDS08,OUT049,2833.0266006753586
FDX47,OUT045,2538.3521555586685
FDC53,OUT019,247.90032314275152
FDQ19,OUT035,3887.928059234315
FDL14,OUT045,2497.9640565794516
FDM33,OUT019,574.00012374464
FDA51,OUT045,1945.5029596636023
FDZ27,OUT018,740.9900589824389
FDT04,OUT046,673.1045201558413
DRC13,OUT049,2006.8943385619102
FDR16,OUT027,5850.207718790346
FDQ03,OUT027,5850.207718790346
FDE38,OUT035,2701.5557117792982
DRH23,OUT027,1244.6168861930971
FDT11,OUT019,491.5994859242081
FDD09,OUT035,2965.4287637684424
FDR40,OUT045,1399.0442102609827
FDX07,OUT017,3053.876030544253
FDR07,OUT035,1528.8240129046746
FDA51,OUT017,1948.0230394887456
FDT59,OUT019,573.2670503524571
FDF20,OUT017,3057.714217240378
FDR13,OUT045,1953.3678516338236
FDY26,OUT049,3655.357078465167
FDW04,OUT017,2020.7272741259762
FDK52,OUT017,3799.2331548697243
FDN60,OUT049,2536.790511881695
FDM09,OUT019,409.9831959178411
FDP46,OUT049,1459.3199401723623
FDB50,OUT019,173.6154355424603
NCQ29,OUT049,4081.9226859877817
FDP16,OUT027,5855.322782163971
FDX33,OUT018,2551.9424299247285
FDP07,OUT010,502.6390099787825
FDN22,OUT046,4009.984343791468
FDF39,OUT049,4107.834831723004
FDS21,OUT017,1001.2102750358409
NCM42,OUT013,1589.2561415228424
FDK50,OUT019,386.2902781760304
DRF13,OUT027,4067.062291951912
FDH35,OUT018,2557.928678396538
FDP60,OUT018,1541.1052723018763
DRJ49,OUT027,3003.6879285178943
NCT42,OUT019,368.92257090505177
FDE38,OUT049,2696.3328321576105
FDI04,OUT049,3067.907178617639
NCH54,OUT045,2544.8294572665586
FDT56,OUT049,950.3024602808041
DRD15,OUT018,3642.8023787297993
FDV58,OUT013,3056.129762971426
FDP21,OUT049,3055.460484813205
FDH05,OUT013,3799.4793735667795
FDR10,OUT027,4250.668073913585
NCP06,OUT045,2484.040083097496
FDF33,OUT049,1586.7848418848707
DRK37,OUT013,3055.460484813205
DRH49,OUT045,1389.2312882403496
FDT58,OUT013,2686.092564863346
FDD41,OUT018,1581.6333096135286
FDP40,OUT018,1683.0864138678432
FDM51,OUT027,2848.487856868738
FDO45,OUT010,194.9221501177101
FDW33,OUT010,242.85072867140622
FDY24,OUT045,907.8052747273291
FDB10,OUT010,574.00012374464
FDM40,OUT035,2031.119247865514
NCI06,OUT017,3020.2468527165934
FDW12,OUT019,343.5389420317135
FDX48,OUT027,4103.087632631281
NCW05,OUT027,2899.6904461542576
FDX27,OUT017,1523.85138520206
DRM37,OUT045,3063.6120658664613
FDA38,OUT045,3887.928059234315
FDR36,OUT046,671.2151443281832
FDZ45,OUT046,3089.390824188012
FDG05,OUT017,2550.3289532178155
FDK28,OUT013,4094.142824936621
FDV47,OUT045,1425.866860140299
FDN21,OUT045,2548.767309540842
FDP20,OUT027,2997.726257699413
FDI35,OUT045,3043.7855449941985
DRY23,OUT013,718.0345149356508
FDA56,OUT017,2003.7830292737945
FDB09,OUT013,2003.7830292737945
NCO26,OUT027,2956.207350907993
FDQ49,OUT018,2517.4796552682137
FDI52,OUT027,2997.726257699413
FDZ44,OUT027,2956.207350907993
FDZ09,OUT018,2559.513618432174
FDY03,OUT049,1945.5029596636023
NCG42,OUT017,2020.7272741259762
DRI13,OUT027,5855.322782163971
FDQ32,OUT013,2006.8943385619102
FDW16,OUT035,1483.1773231794543
FDU27,OUT046,742.142632138118
FDR28,OUT010,386.4511353203873
FDQ49,OUT010,384.34665468885896
FDS37,OUT046,1953.3678516338236
FDW26,OUT018,3551.8439884022646
FDX12,OUT018,3706.8073626716155
NCP06,OUT013,2485.66443855719
FDW45,OUT010,368.5039587211437
NCN30,OUT049,1522.1994529685483
FDN24,OUT049,867.9293982684014
NCL41,OUT027,983.6113075755321
FDR02,OUT019,261.0387102310654
FDD09,OUT010,443.93266723675
FDS33,OUT010,194.9221501177101
FDU22,OUT045,2000.980837509323
FDI53,OUT013,2562.209548569364
DRH01,OUT049,2831.4421464064067
FDX32,OUT013,2051.246053908442
NCP30,OUT018,665.606235349537
FDB60,OUT045,3057.714217240378
FDB14,OUT049,1515.595956131297
NCP02,OUT035,911.2109530059171
FDJ10,OUT017,2023.2466629865314
FDG34,OUT046,1683.0864138678432
NCB18,OUT017,1455.2084300977535
FDM16,OUT049,1102.3531080682224
FDW25,OUT018,1410.2922231709815
FDB35,OUT010,225.46365439939146
DRN11,OUT013,2093.9147269193472
FDF41,OUT019,574.00012374464
FDH16,OUT045,1469.0549528151482
NCQ50,OUT018,3481.4919445641335
DRH23,OUT018,929.0409026782717
DRJ37,OUT013,2484.102794880216
DRJ24,OUT027,5067.051852886049
FDY16,OUT035,3053.876030544253
FDQ27,OUT045,1581.6333096135286
FDZ33,OUT045,2482.478439420521
FDF29,OUT045,2020.7272741259762
FDA08,OUT049,2563.98259051093
FDG31,OUT046,1111.179858773792
FDE34,OUT019,461.2110484604189
NCR30,OUT027,1452.582191686838
FDV33,OUT035,4102.444880301096
DRZ24,OUT018,2000.980837509323
NCL54,OUT035,2834.5882443523324
FDR12,OUT049,2834.5882443523324
NCC54,OUT046,3860.9666615181823
DRN59,OUT013,791.3159605932747
FDX50,OUT019,262.95469539767817
FDV31,OUT027,4720.310800095337
NCA29,OUT027,4387.47481152768
FDW60,OUT049,2866.6235386819603
FDX08,OUT017,3053.486753643035
DRD49,OUT013,3837.7274508411924
FDD33,OUT046,3803.3248444910555
FDW35,OUT013,718.0345149356508
FDJ36,OUT017,1581.6333096135286
FDV51,OUT035,2638.0478901657916
FDW36,OUT046,1586.7848418848707
FDH35,OUT046,2562.42143260064
NCS30,OUT027,3007.76251903485
FDN49,OUT017,664.0135937557912
FDL08,OUT018,3717.909673282881
FDI09,OUT013,3849.859810551992
FDP19,OUT018,2020.7272741259762
FDU21,OUT010,131.21900660765291
NCP41,OUT045,1589.2561415228424
FDY10,OUT013,1810.7576540208847
FDP12,OUT018,660.177223854221
NCN26,OUT049,1953.3678516338236
FDK44,OUT013,2831.4421464064067
FDC28,OUT049,1603.860247149605
FDJ41,OUT027,5855.322782163971
NCT29,OUT035,2003.7830292737945
NCH42,OUT019,574.5962196538215
FDU60,OUT018,2683.161940102902
FDS02,OUT045,3057.714217240378
FDC51,OUT046,2003.7830292737945
FDU03,OUT013,3053.876030544253
FDX39,OUT045,3665.7196238578554
NCY05,OUT010,131.21900660765291
NCL06,OUT027,5850.207718790346
FDD32,OUT035,1307.4050647843499
NCN41,OUT045,2003.7830292737945
NCX53,OUT049,2031.119247865514
FDU57,OUT019,368.456187014784
FDQ23,OUT046,1581.6333096135286
FDQ52,OUT045,4011.6683932882706
FDC14,OUT045,668.6237014993847
FDY09,OUT035,2865.0618950049857
FDQ28,OUT045,2505.2556670227646
FDV25,OUT046,3760.210018391133
FDJ07,OUT035,1953.3678516338236
DRB25,OUT049,1586.7848418848707
FDK52,OUT019,574.00012374464
FDY52,OUT027,1386.0554457657108
FDB28,OUT046,3060.3401716874705
FDT36,OUT035,661.2140260636941
FDV25,OUT017,3770.673151230148
NCN07,OUT027,3007.76251903485
FDC57,OUT017,3056.129762971426
FDQ03,OUT018,3682.782522407707
FDU23,OUT017,2686.092564863346
NCX41,OUT035,3657.0810701201963
NCD06,OUT035,740.0613520602445
FDW08,OUT045,1589.2561415228424
NCU29,OUT017,2479.55831266922
NCE06,OUT013,2554.8502440931948
FDV52,OUT010,270.4675499305958
FDB02,OUT017,2864.61290203603
NCR18,OUT045,670.4513198692637
FDK16,OUT049,1522.1994529685483
NCQ29,OUT010,575.3292930460043
FDZ01,OUT019,248.90536106853963
FDW27,OUT035,2536.639751023366
FDD17,OUT018,3694.907236002301
FDW39,OUT013,2864.61290203603
DRH59,OUT045,1081.1196336368653
FDS52,OUT013,1577.9178342623773
FDU40,OUT027,5800.0131250911345
NCF54,OUT013,2833.0037900833804
FDH46,OUT045,1581.6333096135286
NCP14,OUT049,1581.6333096135286
FDH50,OUT049,3055.460484813205
DRF15,OUT010,371.86587645598127
FDV27,OUT027,2529.7158761738447
NCJ06,OUT049,2000.980837509323
FDN02,OUT018,3307.00349324446
FDQ51,OUT049,738.0850682225682
FDQ07,OUT017,3756.61848499015
FDS45,OUT049,1581.6333096135286
NCJ06,OUT045,2003.7830292737945
FDD36,OUT035,1955.7464543065032
FDY25,OUT045,3053.486753643035
FDU52,OUT046,2496.402412902478
DRK47,OUT017,3808.7488358093933
NCL30,OUT017,2012.6659117935967
FDN22,OUT035,4014.2525215299434
NCF30,OUT027,2997.726257699413
FDK03,OUT035,4049.002470485293
FDT45,OUT017,923.8490387576545
NCC54,OUT027,5850.207718790346
FDP08,OUT018,3056.129762971426
FDU44,OUT046,2563.98259051093
DRG39,OUT035,867.9293982684014
