Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS48,OUT045,2340.676300123316
FDK26,OUT010,1093.9946362664557
FDD23,OUT045,2974.8074998867305
NCH54,OUT017,2645.3769874911463
NCP14,OUT010,-217.06584598394042
FDM60,OUT010,-1203.4199766660213
FDV24,OUT017,2511.6554484529734
FDH08,OUT018,3354.389006415675
FDS12,OUT027,3487.448940363214
FDR39,OUT027,4311.817709652228
FDP12,OUT027,2107.7897800120318
DRF60,OUT027,5164.653545125591
FDC09,OUT035,1830.1941268180192
FDF50,OUT018,2885.5422683148727
FDG28,OUT035,4029.599198912183
NCE19,OUT017,998.7842734064776
NCM53,OUT010,-195.99449671139755
NCN18,OUT049,1855.500810737194
FDF32,OUT035,3291.2553324538662
FDF11,OUT013,3855.600576167578
DRI59,OUT049,3637.677313269703
NCG54,OUT035,2811.714026241042
FDM44,OUT046,1646.5549179015388
FDT57,OUT018,3465.9593587623913
FDV24,OUT046,2424.8416903059915
FDI50,OUT019,1753.9925419123422
FDS09,OUT035,1031.9098854178187
NCC31,OUT027,3886.1146228208804
FDQ07,OUT019,1617.2599218579446
FDC22,OUT017,3180.50782078857
FDZ56,OUT046,2701.6631717855835
FDZ40,OUT019,-989.579755643822
FDS46,OUT027,3381.6979945326807
DRD24,OUT045,2172.403575946511
FDV45,OUT017,3094.80668960317
FDL26,OUT045,2422.0835718776966
FDA56,OUT018,1708.307772735727
FDN27,OUT046,1903.3639621213788
FDM20,OUT049,3961.144510823433
FDO16,OUT017,1446.4470073897828
FDL03,OUT035,3273.1086720445724
FDE58,OUT046,1886.3847038409726
FDI02,OUT027,3285.9030238519913
NCC55,OUT019,-1244.3670674071707
FDR03,OUT018,3030.6481082123164
FDB14,OUT017,1629.4428888409504
FDR45,OUT013,3839.8670272325135
NCN07,OUT017,2153.377563865843
FDM51,OUT019,-199.3630474735953
FDT52,OUT027,5350.118190870093
FDL26,OUT046,2466.6484427095857
NCZ42,OUT046,3766.2051568363904
DRI47,OUT019,421.03544159190596
FDW40,OUT013,2324.916644693111
FDN34,OUT046,2738.1746924943986
FDS01,OUT035,2970.509830618251
NCG55,OUT045,1786.5226235844784
FDC11,OUT035,1551.121522683801
FDX35,OUT018,3356.62303823761
NCB06,OUT046,2540.919387862391
FDR09,OUT019,2214.4711130159762
FDC53,OUT017,1664.3682383174198
FDY45,OUT013,4059.117346551374
FDA22,OUT010,768.3594903041223
FDE02,OUT035,1679.4057424442608
FDW21,OUT045,1611.808487510148
FDV34,OUT046,1253.3549885264063
FDS59,OUT049,1883.5461291498546
NCW17,OUT017,2120.513044304035
NCK54,OUT046,1872.0251632929542
FDG17,OUT019,2009.3223846811663
FDG35,OUT017,2880.6375929319006
FDD08,OUT010,-1264.732627968002
NCO07,OUT017,3420.2200079863956
FDJ10,OUT010,399.7493991822951
FDW36,OUT017,1773.929682522405
FDW21,OUT010,-242.03675921079792
FDY19,OUT017,1987.0945660503085
DRE03,OUT013,804.1917683093218
NCC55,OUT049,722.5671130319802
FDH52,OUT010,-826.1705745560873
FDO09,OUT017,4309.772184854177
FDU43,OUT045,3761.0821292485703
FDX09,OUT010,869.0075916202829
FDH40,OUT019,-497.10526569935814
FDW58,OUT017,1775.2639778804662
FDC47,OUT017,3688.602985062919
NCR41,OUT035,1640.4982524611464
DRG49,OUT035,3989.4367585681243
FDC52,OUT027,3908.937459179045
FDY13,OUT046,1229.355108156461
FDY35,OUT013,811.9404720819877
FDI35,OUT017,2981.2125379111994
NCU18,OUT049,2326.7302076570877
FDY33,OUT018,2295.890391365739
FDC15,OUT027,3952.463675759375
FDU01,OUT049,3083.8146516243332
NCU42,OUT046,2687.7214518104543
NCV29,OUT018,2536.035116716139
NCY30,OUT017,2974.9294037489194
FDQ46,OUT049,1895.617999834341
FDG58,OUT027,3932.682415860923
FDK33,OUT017,3469.156802129026
NCD07,OUT045,1781.361609549095
NCX29,OUT027,3727.6437936029247
NCT42,OUT013,2381.389642321654
DRN59,OUT035,892.5439801428902
FDI44,OUT035,1422.9326824206382
FDA45,OUT049,2916.614768979012
FDP31,OUT045,1057.4661627032465
FDY01,OUT046,1899.612177003987
FDT09,OUT018,1895.7997591781707
DRH03,OUT027,2961.2074351736965
FDA36,OUT018,2700.116455263309
NCF31,OUT017,2521.758834218827
FDG14,OUT049,2542.1209291319446
FDG28,OUT027,5359.4519002576235
FDU14,OUT049,4037.4775602505906
FDY47,OUT019,249.6443763229511
FDI56,OUT049,1557.523906851142
DRD01,OUT013,992.3451764945002
FDM22,OUT046,960.1523862612055
FDH33,OUT013,748.1302294996638
DRZ24,OUT013,1920.6140425514805
NCQ38,OUT046,1683.414628226861
FDO16,OUT027,2809.0251622940914
FDU07,OUT027,3823.4687007872403
NCB07,OUT013,3092.8642344461387
FDU48,OUT045,2053.4545965696498
NCM43,OUT045,2548.163903723726
FDR31,OUT010,432.13302750390113
DRK49,OUT018,415.68945027376304
NCI30,OUT010,1926.9406224885981
DRD60,OUT017,2955.3909480203038
NCG19,OUT046,3705.810812678866
FDH12,OUT035,1830.628456432825
FDM32,OUT035,1617.481085192681
FDM27,OUT035,2661.897726935136
NCU53,OUT027,4060.141634351389
NCQ18,OUT046,1589.4807868753621
FDS10,OUT013,2874.367144295975
FDB33,OUT027,3950.867611454107
FDI12,OUT013,1467.073007687868
NCW42,OUT013,3512.3729677249994
NCC06,OUT018,1769.5715838449833
FDW02,OUT017,2154.680987510704
NCD43,OUT017,1757.9995174244023
FDM57,OUT018,1122.2991156294675
FDA58,OUT017,3841.166555242323
FDK56,OUT046,2951.44814319888
FDP52,OUT045,3632.990592141633
FDW20,OUT018,1716.9239153944843
FDS52,OUT049,1712.0866248261418
NCT29,OUT018,1636.057302761212
NCL54,OUT013,2817.6820785078107
FDC05,OUT045,3123.667171360802
FDF34,OUT035,3296.802037119709
FDP03,OUT027,3475.9777930561268
FDD32,OUT010,-525.3578936866279
FDZ10,OUT045,1981.9946598820884
FDZ40,OUT035,1039.1853859856883
FDD51,OUT018,474.2280501500934
NCY30,OUT019,944.5869031023509
FDP58,OUT017,3545.5865206277463
FDV49,OUT017,4267.555245342457
FDY24,OUT019,-974.6458390935851
NCO55,OUT017,1801.0607186620489
FDR13,OUT017,2008.6425666893942
FDS51,OUT017,1118.7840134331923
FDP26,OUT045,1632.8835586379237
NCB54,OUT027,3491.5538371182633
FDF32,OUT017,3219.2575917988047
FDN31,OUT018,2735.5858412863868
DRM48,OUT017,698.7763893522595
FDN20,OUT049,2774.627127809721
DRL01,OUT046,3715.8915950629626
FDV56,OUT049,1853.3678881178278
DRH13,OUT027,3162.1310859226046
FDA03,OUT017,2454.783624313633
FDF47,OUT027,4984.551036231419
FDX32,OUT046,2384.76570267309
FDX57,OUT049,1685.5098080097212
NCA30,OUT045,2942.0294204970996
FDO49,OUT013,897.3396208979676
FDL04,OUT019,-192.59920093428556
DRM48,OUT035,758.3291841572807
FDR16,OUT013,3435.745193123473
NCC19,OUT018,2772.249342651058
NCE42,OUT045,3639.566500655754
FDY24,OUT017,1051.0778916617091
FDH19,OUT049,2874.5973778230987
FDJ46,OUT013,2789.4106217235044
FDN45,OUT010,1634.8854835422192
FDY08,OUT035,2412.779827091419
FDZ37,OUT035,1583.2991089508248
NCT30,OUT045,719.1854812481148
DRY23,OUT018,468.78331551998866
NCZ30,OUT018,1668.182676624964
FDC44,OUT018,1554.3208954070262
FDB45,OUT035,1818.7180964955373
FDY04,OUT013,2665.88780652134
FDM27,OUT046,2579.3115214645914
FDZ43,OUT017,3946.411345592507
FDT39,OUT019,554.6326642699003
NCC06,OUT019,122.22488133165656
FDL15,OUT027,3890.8518600922857
FDL57,OUT017,4197.565889525764
FDU08,OUT046,1605.7543251647712
FDK40,OUT017,4265.462167527832
FDQ12,OUT010,1708.1785063202672
FDS48,OUT017,2504.7229119585445
FDP09,OUT045,3296.8966687624848
FDW21,OUT049,1730.915788372171
FDY25,OUT035,3012.7589780839126
DRE13,OUT017,1472.3381936291828
FDV43,OUT019,-1164.138788609419
FDD22,OUT045,1741.019226828276
FDM46,OUT019,-386.27678196200753
NCO30,OUT010,997.2930405686949
FDM25,OUT046,2811.577324700624
NCN41,OUT049,2036.7817794996258
FDU24,OUT045,1494.0336563919334
FDZ50,OUT046,2965.9055287614947
FDP45,OUT013,4039.76104458565
NCM54,OUT045,1940.5714303441468
FDW10,OUT019,899.0527816125161
FDP20,OUT017,2140.3560466971007
FDK32,OUT046,2455.576794077065
FDN52,OUT049,1552.8172834864674
FDM58,OUT045,1764.9101708604628
FDZ46,OUT027,3225.8966246693694
NCA18,OUT018,1595.4499116474244
FDD35,OUT046,1964.7792800887719
NCK31,OUT035,944.9012448348601
FDI40,OUT027,3104.1383672392208
FDT50,OUT019,-269.24452965803647
NCT06,OUT046,2609.49984439719
FDT31,OUT035,3114.433048498216
FDT45,OUT049,972.6419356125605
FDT13,OUT045,2910.972471136664
FDO50,OUT045,1414.6726881971867
NCU18,OUT010,313.3315860614863
NCR54,OUT049,3160.860247749779
NCO18,OUT018,2544.681426133316
FDU09,OUT045,917.7262472358227
FDT13,OUT018,2708.4986039284254
FDE09,OUT046,1816.8286387491407
NCK53,OUT019,-276.47073762963703
FDG45,OUT049,3468.604523713731
DRH15,OUT035,882.2855612117712
FDO21,OUT019,1694.959941272674
FDD14,OUT027,4367.779519903399
FDC09,OUT046,1704.0506108723325
FDH45,OUT027,2213.4504815153405
FDV32,OUT046,1083.5196112495416
FDG12,OUT035,2089.4654285497304
FDS32,OUT013,2307.491464092479
NCL55,OUT018,3679.786990735371
DRE01,OUT035,3969.6437518432904
DRE15,OUT049,1330.1725046856584
NCL42,OUT045,3819.8976088583595
FDP31,OUT013,1120.9179555956061
FDN33,OUT018,1289.1819910347924
FDZ59,OUT046,2674.8673487424035
FDE45,OUT010,918.1920517366018
FDJ07,OUT013,1935.9252049101858
FDQ45,OUT018,2701.8796829849484
FDM33,OUT027,4911.517871510455
FDO15,OUT010,-641.9157722647351
FDM46,OUT013,1532.9199500260393
FDR03,OUT045,3237.7888301143203
FDY49,OUT018,2417.288093472147
FDQ60,OUT045,1890.9799550813818
FDW10,OUT049,2883.972245380816
FDO51,OUT049,883.5410159236499
FDJ40,OUT018,1522.6619306979192
FDS20,OUT018,2629.2272868732925
FDU45,OUT013,1877.1821643017493
FDV02,OUT035,2828.535245871811
FDN09,OUT046,3837.328840067186
NCM55,OUT027,4385.393405378667
FDN23,OUT018,2083.9778721579264
FDY31,OUT010,405.49014934304824
FDW03,OUT010,-156.70631233712786
FDD14,OUT046,2918.4158998241005
FDV23,OUT017,2110.6791803780416
DRI03,OUT045,2722.2113951963306
FDN13,OUT035,1737.4968890042985
FDF45,OUT027,2470.2954964414066
FDU46,OUT035,1595.1558688768598
FDB57,OUT049,3642.045142673762
FDV12,OUT049,1734.5056003794793
FDQ58,OUT013,2444.8799288105633
NCA18,OUT017,1938.636117222065
FDH52,OUT049,1142.1151183331165
FDM24,OUT018,2169.639578126738
NCP43,OUT027,4299.423719446586
NCO18,OUT019,895.9116086463788
FDM32,OUT017,1568.8176180064456
NCL07,OUT017,723.3257850622208
FDK03,OUT013,4068.768179245137
FDP59,OUT017,1779.2980943696073
FDQ24,OUT049,4046.2590349174648
FDQ16,OUT018,1493.732657033225
FDU44,OUT013,2628.7997315996945
FDH28,OUT010,-1217.863840081246
FDV28,OUT019,-1235.5852412043153
FDM22,OUT045,876.6970596479391
FDR56,OUT046,3156.120670182165
FDV39,OUT049,3211.113266987498
FDU37,OUT019,-538.0429150730672
FDQ11,OUT010,2176.193250912369
FDX02,OUT045,3476.927511839749
NCS42,OUT018,1214.548978826749
FDY57,OUT027,3012.969805178285
FDB21,OUT049,3913.754908904604
FDE28,OUT017,3770.077321418339
FDQ55,OUT017,1954.3715779739007
FDA48,OUT049,3611.570069632581
FDZ19,OUT045,2716.917920415346
NCC43,OUT045,3909.614917094654
NCV18,OUT046,1325.7843597353642
NCA42,OUT018,2249.0244752719204
FDY45,OUT046,4054.2309885721984
NCC30,OUT045,2760.4227654058905
FDM57,OUT013,1458.2275961365458
FDL09,OUT010,773.4559114461288
FDB09,OUT027,3443.400054526995
FDT44,OUT035,2042.0288211944676
NCT06,OUT027,4036.807360882562
FDX26,OUT049,2997.637567880432
FDK32,OUT013,2508.687317225148
DRA12,OUT046,2277.2276061833495
FDO46,OUT010,1106.8703244941537
FDE52,OUT013,1478.4767469395947
NCH42,OUT045,3564.4504232715817
FDV08,OUT035,852.0053149316088
FDB47,OUT018,3071.546121641903
FDC28,OUT010,-133.98906150034892
FDD22,OUT046,1840.0307357540933
FDS07,OUT027,3294.7949561316577
DRI13,OUT045,3359.1271975031764
FDG32,OUT018,3257.5095669496454
FDU14,OUT017,4045.0820336736733
FDD28,OUT019,-913.9673758954366
NCP41,OUT017,1835.9286311568274
FDS08,OUT049,2874.734993386283
FDX47,OUT045,2493.119017308098
FDC53,OUT019,-266.08349494231373
FDQ19,OUT035,3987.5996292369823
FDL14,OUT045,2451.384493153942
FDM33,OUT019,1612.1917361303274
FDA51,OUT045,1803.5741553104415
FDZ27,OUT018,551.4774601982466
FDT04,OUT046,708.9483875290567
DRC13,OUT049,2114.1792773842585
FDR16,OUT027,4880.436600780166
FDQ03,OUT027,5214.941189046949
FDE38,OUT035,2808.443635178469
DRH23,OUT027,2373.9522191655096
FDT11,OUT019,1130.5069772982245
FDD09,OUT035,2990.216545101504
FDR40,OUT045,1316.2865663293355
FDX07,OUT017,3043.7700503739065
FDR07,OUT035,1699.9067272735115
FDA51,OUT017,1972.2876218394345
FDT59,OUT019,1753.550764804478
FDF20,OUT017,3188.903778448824
FDR13,OUT045,1827.4841543103603
FDY26,OUT049,3452.815755458664
FDW04,OUT017,2214.164409195514
FDK52,OUT017,3681.2981278665197
FDN60,OUT049,2591.8748256041335
FDM09,OUT019,867.9715108822272
FDP46,OUT049,1514.0556647738083
FDB50,OUT019,-596.493696024434
NCQ29,OUT049,4154.2653603821545
FDP16,OUT027,5319.0960705722155
FDX33,OUT018,2339.529268030357
FDP07,OUT010,1181.2647465545267
FDN22,OUT046,4011.4920981047453
FDF39,OUT049,4256.3673827543425
FDS21,OUT017,1133.5194628849777
NCM42,OUT013,1741.1565562340006
FDK50,OUT019,714.749356046337
DRF13,OUT027,3772.188553964528
FDH35,OUT018,2340.1268246854092
FDP60,OUT018,1337.973585106089
DRJ49,OUT027,3511.168259705773
NCT42,OUT019,458.3255339037079
FDE38,OUT049,2759.9537857254268
FDI04,OUT049,3276.186000035574
NCH54,OUT045,2436.2174469495203
FDT56,OUT049,1101.5107345569995
DRD15,OUT018,3392.623147351509
FDV58,OUT013,3102.4113216141413
FDP21,OUT049,3099.600314508014
FDH05,OUT013,3749.9522960514264
FDR10,OUT027,4015.09908822263
NCP06,OUT045,2301.017569848758
FDF33,OUT049,1806.7944276257424
DRK37,OUT013,3009.4219762283806
DRH49,OUT045,1292.7375210990608
FDT58,OUT013,2698.3281977831875
FDD41,OUT018,1456.7523044651964
FDP40,OUT018,1551.5849346902678
FDM51,OUT027,3121.7417431441036
FDO45,OUT010,-473.91467745091853
FDW33,OUT010,-196.9320305697456
FDY24,OUT045,885.4756615952263
FDB10,OUT010,1841.1020370023696
FDM40,OUT035,2401.041374234189
NCI06,OUT017,2947.882670973603
FDW12,OUT019,442.749489841571
FDX48,OUT027,3949.302641043653
NCW05,OUT027,3147.1430719548475
FDX27,OUT017,1668.5957866599533
DRM37,OUT045,3068.6310489986
FDA38,OUT045,3762.5242416323094
FDR36,OUT046,733.3409569585311
FDZ45,OUT046,3161.058606996581
FDG05,OUT017,2658.5430130645746
FDK28,OUT013,4116.914808321726
FDV47,OUT045,1332.9774956441418
FDN21,OUT045,2495.3028008618026
FDP20,OUT027,3480.694446003105
FDI35,OUT045,2828.055253694757
DRY23,OUT013,789.1556137145158
FDA56,OUT017,2065.4945423916633
FDB09,OUT013,2005.855521096988
NCO26,OUT027,3306.6779440429827
FDQ49,OUT018,2262.448138819357
FDI52,OUT027,3406.105663050885
FDZ44,OUT027,3329.469686506334
FDZ09,OUT018,2347.212289401615
FDY03,OUT049,1943.7726724339266
NCG42,OUT017,2151.5059620943434
DRI13,OUT027,4878.332675953703
FDQ32,OUT013,2081.1758738401027
FDW16,OUT035,1646.4234347831043
FDU27,OUT046,836.061229259422
FDR28,OUT010,714.7719104675823
FDQ49,OUT010,639.0778874692417
FDS37,OUT046,1878.4787203639526
FDW26,OUT018,3260.986241751292
FDX12,OUT018,3578.8443944752544
NCP06,OUT013,2411.1379096787705
FDW45,OUT010,400.9253619123404
NCN30,OUT049,1596.3749925765283
FDN24,OUT049,973.5330096482041
NCL41,OUT027,1991.7511880005995
FDR02,OUT019,-125.29693377726491
FDD09,OUT010,957.884820446707
FDS33,OUT010,-468.0359425658002
FDU22,OUT045,1862.063122306723
FDI53,OUT013,2659.522300338762
DRH01,OUT049,2864.583959342947
FDX32,OUT013,2352.3172231021426
NCP30,OUT018,386.6192289747548
FDB60,OUT045,3050.5715149209727
FDB14,OUT049,1635.8389794991638
NCP02,OUT035,1080.4524401953702
FDJ10,OUT017,2380.3064201883467
FDG34,OUT046,1827.304235341092
NCB18,OUT017,1496.7043587898338
FDM16,OUT049,1343.6828883135038
FDW25,OUT018,1104.9312754471684
FDB35,OUT010,-397.33746887870274
DRN11,OUT013,2306.2531930492537
FDF41,OUT019,2033.238477838294
FDH16,OUT045,1374.0836384845995
NCQ50,OUT018,3074.6790132075275
DRH23,OUT018,665.0742489710435
DRJ37,OUT013,2439.4365232798064
DRJ24,OUT027,4360.958942129957
FDY16,OUT035,3084.024190922429
FDQ27,OUT045,1679.7595999507541
FDZ33,OUT045,2314.21503372235
FDF29,OUT045,2081.227731174778
FDA08,OUT049,2725.0136230569456
FDG31,OUT046,1083.3442116043966
FDE34,OUT019,1023.9129233259753
NCR30,OUT027,2628.7457413349366
FDV33,OUT035,4250.585493340993
DRZ24,OUT018,1650.0215277571162
NCL54,OUT035,2873.603270761608
FDR12,OUT049,2875.8969397553096
NCC54,OUT046,3809.1012191926375
DRN59,OUT013,788.3986227201844
FDX50,OUT019,-112.31996649213508
FDV31,OUT027,4277.715446786654
NCA29,OUT027,4169.445593752297
FDW60,OUT049,2941.1545211910898
FDX08,OUT017,2992.1958531066175
DRD49,OUT013,3755.234775107959
FDD33,OUT046,3666.583430350304
FDW35,OUT013,749.3163421909322
FDJ36,OUT017,1792.9291724137945
FDV51,OUT035,2781.659689786397
FDW36,OUT046,1726.0063801568003
FDH35,OUT046,2636.9453461257003
NCS30,OUT027,3518.4909224106773
FDN49,OUT017,785.2741490911044
FDL08,OUT018,3620.48857584753
FDI09,OUT013,3860.091857592359
FDP19,OUT018,1807.0715426513073
FDU21,OUT010,-1302.8353689724454
NCP41,OUT045,1653.2146005465383
FDY10,OUT013,1840.474818983657
FDP12,OUT018,396.714503165441
NCN26,OUT049,1934.2525667501504
FDK44,OUT013,2803.2303285084977
FDC28,OUT049,1848.2971954701504
FDJ41,OUT027,5597.228165374778
NCT29,OUT035,2096.354177697312
NCH42,OUT019,1703.7814909747005
FDU60,OUT018,2426.6708104858776
FDS02,OUT045,3045.850270539973
FDC51,OUT046,2022.8050455498073
FDU03,OUT013,2967.2961189165662
FDX39,OUT045,3332.7814878662816
NCY05,OUT010,-1306.2198909537503
NCL06,OUT027,5525.148214872339
FDD32,OUT035,1475.8614663430674
NCN41,OUT045,1888.117732243756
NCX53,OUT049,2325.207878637129
FDU57,OUT019,541.1641216236937
FDQ23,OUT046,1690.5626650704487
FDQ52,OUT045,3873.1476441935115
FDC14,OUT045,663.033424393365
FDY09,OUT035,2944.1556657743718
FDQ28,OUT045,2472.7862548073686
FDV25,OUT046,3511.157316729868
FDJ07,OUT035,2005.846961245279
DRB25,OUT049,1783.276938653165
FDK52,OUT019,1677.9383850560928
FDY52,OUT027,2484.345858775915
FDB28,OUT046,3149.845697065858
FDT36,OUT035,756.8011141554668
FDV25,OUT017,3613.5272571894006
NCN07,OUT027,3510.140363745299
FDC57,OUT017,3195.5601400199407
FDQ03,OUT018,3512.107476970375
FDU23,OUT017,2754.3342404958566
NCX41,OUT035,3478.8867816016505
NCD06,OUT035,900.8850131742436
FDW08,OUT045,1661.7583432096974
NCU29,OUT017,2392.9676103724623
NCE06,OUT013,2578.2064649958634
FDV52,OUT010,13.209644533154718
FDB02,OUT017,2941.9255570508844
NCR18,OUT045,646.3585745729819
FDK16,OUT049,1618.7817617693095
NCQ29,OUT010,2148.644829942829
FDZ01,OUT019,-180.20405333745745
FDW27,OUT035,2679.7753702348627
FDD17,OUT018,3495.7935730154704
FDW39,OUT013,2880.1956770736297
DRH59,OUT045,1116.487763161145
FDS52,OUT013,1675.0985356315398
FDU40,OUT027,4539.227316406485
NCF54,OUT013,2768.836399197845
FDH46,OUT045,1642.0682557258938
NCP14,OUT049,1741.8861375177325
FDH50,OUT049,3066.7968581600367
DRF15,OUT010,514.1198563514636
FDV27,OUT027,2900.5950553888792
NCJ06,OUT049,1993.2825053977665
FDN02,OUT018,2986.773693933819
FDQ51,OUT049,900.0146162989894
FDQ07,OUT017,3656.4471990201414
FDS45,OUT049,1826.3031992437154
NCJ06,OUT045,1861.730258685703
FDD36,OUT035,2018.287219097939
FDY25,OUT045,2842.050591306337
FDU52,OUT046,2482.3216419973496
DRK47,OUT017,3673.4821516076067
NCL30,OUT017,2128.772238379077
FDN22,OUT035,4148.524941669218
NCF30,OUT027,3444.925736254623
