Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS59,OUT049,1920.508493201297
NCW17,OUT017,2145.384267254596
NCK54,OUT046,1879.5488011584773
FDG17,OUT019,1973.5065726199423
FDG35,OUT017,2890.9883013470026
FDD08,OUT010,-1131.2231111898118
NCO07,OUT017,3385.362234668255
FDJ10,OUT010,397.8795547891166
FDW36,OUT017,1810.40027636298
FDW21,OUT010,-131.82017839528078
FDY19,OUT017,2020.5279597627505
DRE03,OUT013,881.3953875938729
NCC55,OUT049,792.902651018076
FDH52,OUT010,-715.068480510752
FDO09,OUT017,4203.450396662976
FDU43,OUT045,3690.748950607979
FDX09,OUT010,881.9596078461957
FDH40,OUT019,-441.59666250309965
FDW58,OUT017,1831.727617507926
FDC47,OUT017,3610.827388600764
NCR41,OUT035,1687.4119629291738
DRG49,OUT035,3903.251008175617
FDC52,OUT027,3899.5095895857726
FDY13,OUT046,1277.5639990006835
FDY35,OUT013,906.4623729892094
FDI35,OUT017,2966.371439743172
NCU18,OUT049,2324.1068828725797
FDY33,OUT018,2267.8299293531445
FDC15,OUT027,3873.7951076402383
FDU01,OUT049,3080.7841842646
NCU42,OUT046,2659.60361660864
NCV29,OUT018,2510.1775035410597
NCY30,OUT017,2956.8590851497424
FDQ46,OUT049,1904.6569319410542
FDG58,OUT027,3892.7804357294085
FDK33,OUT017,3442.9367842978936
NCD07,OUT045,1791.0473404201957
NCX29,OUT027,3682.6665413255882
NCT42,OUT013,2381.9654921556985
DRN59,OUT035,956.5043973729939
FDI44,OUT035,1459.3446865146582
FDA45,OUT049,2859.525299210563
FDP31,OUT045,1077.5260810171162
FDY01,OUT046,1866.8789959185096
FDT09,OUT018,1918.9658657631933
DRH03,OUT027,2985.2155807222202
FDA36,OUT018,2682.289084341376
NCF31,OUT017,2513.914431205951
FDG14,OUT049,2544.307394063961
FDG28,OUT027,5265.450766489885
FDU14,OUT049,3971.7395113837283
FDY47,OUT019,285.5771714996599
FDI56,OUT049,1586.599171771467
DRD01,OUT013,1049.3422061492017
FDM22,OUT046,1036.5467302761376
FDH33,OUT013,801.5982080547931
DRZ24,OUT013,1921.151027413486
NCQ38,OUT046,1706.626036441929
FDO16,OUT027,2845.8160848692664
FDU07,OUT027,3795.1075737371366
NCB07,OUT013,3041.677929357151
FDU48,OUT045,2061.8424943295026
NCM43,OUT045,2535.563244315648
FDR31,OUT010,479.42240064090424
DRK49,OUT018,485.5367598887718
NCI30,OUT010,1884.7648793185217
DRD60,OUT017,2932.4004432816328
NCG19,OUT046,3582.50186216701
FDH12,OUT035,1852.3620855763406
FDM32,OUT035,1675.1503008247255
FDM27,OUT035,2620.4829179778753
NCU53,OUT027,4032.6120812367194
NCQ18,OUT046,1571.378714228591
FDS10,OUT013,2859.7317503152362
FDB33,OUT027,3933.34316880892
FDI12,OUT013,1497.4549764992792
NCW42,OUT013,3448.156924011806
NCC06,OUT018,1779.7979352548602
FDW02,OUT017,2183.049251021593
NCD43,OUT017,1800.1088330541377
FDM57,OUT018,1157.9016502752622
FDA58,OUT017,3761.004676070042
FDK56,OUT046,2879.581231322594
FDP52,OUT045,3590.5213964668856
FDW20,OUT018,1741.2275703780972
FDS52,OUT049,1767.0807435223214
NCT29,OUT018,1637.7205615033474
NCL54,OUT013,2776.6978696366236
FDC05,OUT045,3067.5169611112565
FDF34,OUT035,3278.8713539535593
FDP03,OUT027,3467.4491057795885
FDD32,OUT010,-425.5364521957239
FDZ10,OUT045,2014.481187889095
FDZ40,OUT035,1115.4176563290819
FDD51,OUT018,520.3251691537595
NCY30,OUT019,952.1264525224449
FDP58,OUT017,3467.929195779124
FDV49,OUT017,4196.557756863587
FDY24,OUT019,-932.2192815600192
NCO55,OUT017,1813.358647507736
FDR13,OUT017,2048.1195653958166
FDS51,OUT017,1196.2030599647412
FDP26,OUT045,1628.0437623056932
NCB54,OUT027,3472.4616347714677
FDF32,OUT017,3183.2776269624733
FDN31,OUT018,2691.5255651022444
DRM48,OUT017,754.8671227809257
FDN20,OUT049,2772.6371617300438
DRL01,OUT046,3650.3654333598706
FDV56,OUT049,1903.3582081841905
DRH13,OUT027,3167.6193611784183
FDA03,OUT017,2467.8978621435904
FDF47,OUT027,4886.641343084817
FDX32,OUT046,2355.80421580877
FDX57,OUT049,1731.0167547361789
NCA30,OUT045,2869.940356017894
FDO49,OUT013,980.3705690111991
FDL04,OUT019,-177.06435076392881
DRM48,OUT035,810.418637110881
FDR16,OUT013,3369.887445212599
NCC19,OUT018,2706.428744245817
NCE42,OUT045,3579.167096809675
FDY24,OUT017,1095.962835962015
FDH19,OUT049,2865.2367459579664
FDJ46,OUT013,2774.0280621871325
FDN45,OUT010,1579.5638259857196
FDY08,OUT035,2378.091789591173
FDZ37,OUT035,1644.8382192897147
NCT30,OUT045,770.2232418281658
DRY23,OUT018,511.5530895249386
NCZ30,OUT018,1681.7340632992248
FDC44,OUT018,1529.6525580871528
FDB45,OUT035,1866.559162424271
FDY04,OUT013,2661.989745522623
FDM27,OUT046,2578.16390222608
FDZ43,OUT017,3882.835941547767
FDT39,OUT019,605.3442545232517
NCC06,OUT019,168.34547008727384
FDL15,OUT027,3864.2119662311184
FDL57,OUT017,4118.816690600754
FDU08,OUT046,1636.786023087333
FDK40,OUT017,4195.632767927953
FDQ12,OUT010,1700.359883524458
FDS48,OUT017,2517.9018110485144
FDP09,OUT045,3254.1326542959923
FDW21,OUT049,1788.0469748576356
FDY25,OUT035,2997.551000385475
DRE13,OUT017,1522.368834460508
FDV43,OUT019,-1079.1615376923785
FDD22,OUT045,1746.3584235268286
FDM46,OUT019,-393.0889392885117
NCO30,OUT010,1026.5536466791525
FDM25,OUT046,2776.3140568724016
NCN41,OUT049,2049.6449104174844
FDU24,OUT045,1499.1858643442022
FDZ50,OUT046,2916.6681831470755
FDP45,OUT013,3974.427440549156
NCM54,OUT045,1945.605528175784
FDW10,OUT019,889.5946265750883
FDP20,OUT017,2164.8614874978493
FDK32,OUT046,2442.513500825969
FDN52,OUT049,1571.7969160682173
FDM58,OUT045,1811.3540798748559
FDZ46,OUT027,3222.596937092583
NCA18,OUT018,1601.715012163634
FDD35,OUT046,1979.4866723581192
NCK31,OUT035,1020.6163448154457
FDI40,OUT027,3089.2819772265348
FDT50,OUT019,-243.88770996935455
NCT06,OUT046,2579.0800410553747
FDT31,OUT035,3103.5893132446236
FDT45,OUT049,1044.4574907971196
FDT13,OUT045,2891.680046181221
FDO50,OUT045,1444.5914936148624
NCU18,OUT010,349.382833956053
NCR54,OUT049,3105.5366762679996
NCO18,OUT018,2517.9270301475613
FDU09,OUT045,978.2138509079443
FDT13,OUT018,2686.7027771783446
FDE09,OUT046,1839.7053893390291
NCK53,OUT019,-218.2830643511851
FDG45,OUT049,3441.6842869786374
DRH15,OUT035,928.6372327592235
FDO21,OUT019,1691.300125473564
FDD14,OUT027,4272.333442126001
FDC09,OUT046,1735.2717642190503
FDH45,OUT027,2248.5677230669357
FDV32,OUT046,1116.0571939422102
FDG12,OUT035,2131.6727780185665
FDS32,OUT013,2325.5227707461163
NCL55,OUT018,3583.6072155463703
DRE01,OUT035,3847.3004360046198
DRE15,OUT049,1388.2576855254433
NCL42,OUT045,3739.3561363349713
FDP31,OUT013,1146.6091352378435
FDN33,OUT018,1298.2099759229093
FDZ59,OUT046,2629.2519368592366
FDE45,OUT010,944.8980275333436
FDJ07,OUT013,1972.1345004328932
FDQ45,OUT018,2686.2428891840204
FDM33,OUT027,4820.794516282658
FDO15,OUT010,-516.3227018528681
FDM46,OUT013,1533.7669085307298
FDR03,OUT045,3210.45991513943
FDY49,OUT018,2415.9528026174294
FDQ60,OUT045,1888.682800032716
FDW10,OUT049,2886.8815876211506
FDO51,OUT049,967.7895842711018
FDJ40,OUT018,1549.3391273943614
FDS20,OUT018,2597.0270989004916
FDU45,OUT013,1913.2458503468365
FDV02,OUT035,2812.840347809941
FDN09,OUT046,3759.5476900842177
NCM55,OUT027,4317.396566067822
FDN23,OUT018,2073.0543432083905
FDY31,OUT010,453.76156922747555
FDW03,OUT010,-65.94861708052792
FDD14,OUT046,2834.7859021120803
FDV23,OUT017,2112.5798898116404
DRI03,OUT045,2697.9195273073237
FDN13,OUT035,1739.7966844313203
FDF45,OUT027,2528.0829255943095
FDU46,OUT035,1659.696337508234
FDB57,OUT049,3605.2904406571693
FDV12,OUT049,1795.3725815240628
FDQ58,OUT013,2456.4696629460577
NCA18,OUT017,1957.174919849567
FDH52,OUT049,1230.1971865495307
FDM24,OUT018,2153.1216289177864
NCP43,OUT027,4249.0683379566035
NCO18,OUT019,906.6311360663688
FDM32,OUT017,1630.1708665279255
NCL07,OUT017,809.7779254110568
FDK03,OUT013,3985.3484226081846
FDP59,OUT017,1820.8494339242286
FDQ24,OUT049,3992.874088872911
FDQ16,OUT018,1521.9049841341678
FDU44,OUT013,2619.8742376469736
FDH28,OUT010,-1128.6907230474235
FDV28,OUT019,-1197.953082546343
FDM22,OUT045,949.337425359399
FDR56,OUT046,3090.0516271557776
FDV39,OUT049,3194.2161910009895
FDU37,OUT019,-497.40007582412204
FDQ11,OUT010,2171.013067319234
FDX02,OUT045,3416.299560406523
NCS42,OUT018,1233.7487975793003
FDY57,OUT027,3004.0912629547015
FDB21,OUT049,3809.6235697043808
FDE28,OUT017,3686.1885054575755
FDQ55,OUT017,2002.9128883920648
FDA48,OUT049,3535.199235945298
FDZ19,OUT045,2677.4744637416834
NCC43,OUT045,3803.3874151874093
NCV18,OUT046,1330.1592425562349
NCA42,OUT018,2234.0094771404815
FDY45,OUT046,3969.865107588426
NCC30,OUT045,2734.946437661473
FDM57,OUT013,1498.574778503092
FDL09,OUT010,756.7919430914305
FDB09,OUT027,3434.0998285620844
FDT44,OUT035,2047.9237571176259
NCT06,OUT027,3995.913333429335
FDX26,OUT049,2961.5776734756355
FDK32,OUT013,2509.6429075802453
DRA12,OUT046,2260.1093415804776
FDO46,OUT010,1144.378107786079
FDE52,OUT013,1534.921444162746
NCH42,OUT045,3495.7911801978426
FDV08,OUT035,941.2929058960876
FDB47,OUT018,3011.598929808026
FDC28,OUT010,-66.86203000843432
FDD22,OUT046,1832.6668180827419
FDS07,OUT027,3276.756242774166
DRI13,OUT045,3306.687794608536
FDG32,OUT018,3150.8700806532615
FDU14,OUT017,3982.4695618008113
FDD28,OUT019,-825.4416354871297
NCP41,OUT017,1875.380558766746
FDS08,OUT049,2854.3937317137134
FDX47,OUT045,2490.2659976485043
FDC53,OUT019,-179.25131433009074
FDQ19,OUT035,3936.2741426749762
FDL14,OUT045,2451.673460800452
FDM33,OUT019,1557.4800827380268
FDA51,OUT045,1784.9080636040912
FDZ27,OUT018,632.1809858023335
FDT04,OUT046,753.8690523078812
DRC13,OUT049,2132.3166203365076
FDR16,OUT027,4788.471720681815
FDQ03,OUT027,5117.099590445505
FDE38,OUT035,2798.194622372614
DRH23,OUT027,2362.338691199894
FDT11,OUT019,1140.8998749619957
FDD09,OUT035,2980.9900322171443
FDR40,OUT045,1383.013148888378
FDX07,OUT017,3037.3832620219687
FDR07,OUT035,1732.3093664575968
FDA51,OUT017,1961.8782178003553
FDT59,OUT019,1739.3106421146285
FDF20,OUT017,3167.0272865357874
FDR13,OUT045,1859.1133238714613
FDY26,OUT049,3420.743197598512
FDW04,OUT017,2232.7028306515253
FDK52,OUT017,3619.331359937693
FDN60,OUT049,2572.041041053342
FDM09,OUT019,853.7055578174225
FDP46,OUT049,1553.441948709486
FDB50,OUT019,-589.094683012089
NCQ29,OUT049,4045.7371690681703
FDP16,OUT027,5227.0136959678475
FDX33,OUT018,2300.9593412250038
FDP07,OUT010,1221.6749484161792
FDN22,OUT046,3890.9784170877356
FDF39,OUT049,4196.567166731966
FDS21,OUT017,1219.1966941610601
NCM42,OUT013,1771.045676824083
FDK50,OUT019,741.9145502846266
DRF13,OUT027,3746.3486098043327
FDH35,OUT018,2320.698730065744
FDP60,OUT018,1367.8902830972245
DRJ49,OUT027,3503.6906265401367
NCT42,OUT019,489.7806411523236
FDE38,OUT049,2749.8543807162564
FDI04,OUT049,3235.5780855884154
NCH54,OUT045,2408.795903992601
FDT56,OUT049,1149.0136755386025
DRD15,OUT018,3311.965170872797
FDV58,OUT013,3090.3344243437386
FDP21,OUT049,3084.2544319688013
FDH05,OUT013,3675.6324967063724
FDR10,OUT027,3996.2051345706977
NCP06,OUT045,2293.683608748965
FDF33,OUT049,1851.0908468271346
DRK37,OUT013,2988.2988256287413
DRH49,OUT045,1347.2365869481869
FDT58,OUT013,2671.551334945449
FDD41,OUT018,1471.369099459044
FDP40,OUT018,1581.300702764229
FDM51,OUT027,3143.299939903778
FDO45,OUT010,-375.34273345059717
FDW33,OUT010,-154.3259440194555
FDY24,OUT045,972.1515288563542
FDB10,OUT010,1806.5603265152176
FDM40,OUT035,2367.473390344731
NCI06,OUT017,2921.572310007455
FDW12,OUT019,481.8997123338279
FDX48,OUT027,3926.8814675760377
NCW05,OUT027,3107.857656147359
FDX27,OUT017,1693.6351971407664
DRM37,OUT045,3001.431831826625
FDA38,OUT045,3698.5998197662348
FDR36,OUT046,773.8315063443752
FDZ45,OUT046,3103.5370153851445
FDG05,OUT017,2644.822858727084
FDK28,OUT013,4029.5713125858933
FDV47,OUT045,1375.938525043002
FDN21,OUT045,2474.469584753151
FDP20,OUT027,3473.996755827537
FDI35,OUT045,2804.0466541305263
DRY23,OUT013,837.4739607351812
FDA56,OUT017,2105.9544611859533
FDB09,OUT013,2023.916884053021
NCO26,OUT027,3286.3940959104216
FDQ49,OUT018,2258.6736922311684
FDI52,OUT027,3380.913859413733
FDZ44,OUT027,3332.58556853438
FDZ09,OUT018,2310.520323655383
FDY03,OUT049,1966.1467955625012
NCG42,OUT017,2166.823705035605
DRI13,OUT027,4803.21794653327
FDQ32,OUT013,2103.6639118118496
FDW16,OUT035,1698.1530614830929
FDU27,OUT046,854.650777828982
FDR28,OUT010,764.2763235973014
FDQ49,OUT010,684.7329240827191
FDS37,OUT046,1894.3641741646986
FDW26,OUT018,3182.7388911452376
FDX12,OUT018,3516.9024249190093
NCP06,OUT013,2407.0758720689305
FDW45,OUT010,454.0366477883888
NCN30,OUT049,1643.4153077798292
FDN24,OUT049,1024.0020193997998
NCL41,OUT027,2047.368918694745
FDR02,OUT019,-53.88590654336144
FDD09,OUT010,994.7575683762623
FDS33,OUT010,-346.83513786508445
FDU22,OUT045,1864.3586758459576
FDI53,OUT013,2618.9251966096745
DRH01,OUT049,2819.8851012253676
FDX32,OUT013,2341.475196631355
NCP30,OUT018,460.90826872872105
FDB60,OUT045,3020.05689333007
FDB14,OUT049,1663.2956283157791
NCP02,OUT035,1142.4717457268614
FDJ10,OUT017,2363.2709876055324
FDG34,OUT046,1861.9337162286945
NCB18,OUT017,1543.3176569843174
FDM16,OUT049,1409.3344066067075
FDW25,OUT018,1151.1744638020284
FDB35,OUT010,-319.30929627469766
DRN11,OUT013,2257.9567610186537
FDF41,OUT019,1929.8468297083873
FDH16,OUT045,1414.7373633064833
NCQ50,OUT018,3019.800802262908
DRH23,OUT018,672.4153492393829
DRJ37,OUT013,2423.4453606570937
DRJ24,OUT027,4275.783807279824
FDY16,OUT035,3048.2098873393725
FDQ27,OUT045,1711.9069795087444
FDZ33,OUT045,2289.302210653259
FDF29,OUT045,2104.812007999195
FDA08,OUT049,2719.042336684769
FDG31,OUT046,1149.8462917643656
FDE34,OUT019,1054.9695983635695
NCR30,OUT027,2643.018280623308
FDV33,OUT035,4182.160835426657
DRZ24,OUT018,1673.5263510659968
NCL54,OUT035,2836.5719464475455
FDR12,OUT049,2869.8101096358946
NCC54,OUT046,3699.3573915154084
DRN59,OUT013,874.7739946327681
FDX50,OUT019,-76.09223112454697
FDV31,OUT027,4210.149944390687
NCA29,OUT027,4126.502977915206
FDW60,OUT049,2936.3476683041613
FDX08,OUT017,2983.720119126348
DRD49,OUT013,3636.2416750622397
FDD33,OUT046,3569.2269113910443
FDW35,OUT013,843.9159740445216
FDJ36,OUT017,1805.7828997994377
FDV51,OUT035,2778.66078607447
FDW36,OUT046,1740.2980695640053
FDH35,OUT046,2607.5423471503973
NCS30,OUT027,3482.0510218499458
FDN49,OUT017,847.783670951217
FDL08,OUT018,3542.8143619698135
FDI09,OUT013,3767.0320948257836
FDP19,OUT018,1769.3895140533862
FDU21,OUT010,-1189.2584954013653
NCP41,OUT045,1684.8759176197664
FDY10,OUT013,1869.7546291819158
FDP12,OUT018,478.2190488517913
NCN26,OUT049,1959.9606523652142
FDK44,OUT013,2758.946558898725
FDC28,OUT049,1878.019592704285
FDJ41,OUT027,5498.001441380138
NCT29,OUT035,2103.430104925287
NCH42,OUT019,1668.1163805942751
FDU60,OUT018,2407.238410697423
FDS02,OUT045,2975.2705891760825
FDC51,OUT046,2044.3987614424404
FDU03,OUT013,2930.7289458918467
FDX39,OUT045,3285.3050971700222
NCY05,OUT010,-1192.5495755217567
NCL06,OUT027,5400.742267110196
FDD32,OUT035,1551.3589742332251
NCN41,OUT045,1895.0754591471127
NCX53,OUT049,2338.775348531331
FDU57,OUT019,540.1180841628841
FDQ23,OUT046,1718.0440028661224
FDQ52,OUT045,3770.2949399254426
FDC14,OUT045,746.2142485053558
FDY09,OUT035,2936.0449361515507
FDQ28,OUT045,2462.276991893052
FDV25,OUT046,3443.6925549767507
FDJ07,OUT035,2045.3572441441365
DRB25,OUT049,1800.1388123520687
FDK52,OUT019,1625.6779658174382
FDY52,OUT027,2539.5376299851664
FDB28,OUT046,3081.8068426597333
FDT36,OUT035,820.3121330915749
FDV25,OUT017,3565.6660260979893
NCN07,OUT027,3496.1813227821576
FDC57,OUT017,3170.094593103341
FDQ03,OUT018,3433.2923064831384
FDU23,OUT017,2757.44432648821
NCX41,OUT035,3438.316809374437
NCD06,OUT035,951.8691655920675
FDW08,OUT045,1652.8494185632626
NCU29,OUT017,2401.0201702372947
NCE06,OUT013,2544.3862020082915
FDV52,OUT010,37.09751321715032
FDB02,OUT017,2936.6498951642975
NCR18,OUT045,724.3688063471383
FDK16,OUT049,1680.3152784012473
NCQ29,OUT010,2066.2024506084476
FDZ01,OUT019,-93.87857822579076
FDW27,OUT035,2639.41640185441
FDD17,OUT018,3430.0346418325234
FDW39,OUT013,2866.542543261839
DRH59,OUT045,1156.106906866621
FDS52,OUT013,1727.35693666968
FDU40,OUT027,4485.0834006901005
NCF54,OUT013,2744.2506599691837
FDH46,OUT045,1677.3884842158147
NCP14,OUT049,1745.7024219632044
FDH50,OUT049,3063.8099169810325
DRF15,OUT010,554.3583505654094
FDV27,OUT027,2927.4545570352516
NCJ06,OUT049,2015.2805014400665
FDN02,OUT018,2931.0969364982748
FDQ51,OUT049,994.0164197537445
FDQ07,OUT017,3595.8528689356976
FDS45,OUT049,1870.0044835176186
NCJ06,OUT045,1877.0090366349934
FDD36,OUT035,2055.5159866064278
FDY25,OUT045,2819.8344870475357
FDU52,OUT046,2457.4119995727347
DRK47,OUT017,3604.932995575701
NCL30,OUT017,2142.101147051639
