Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN57,OUT017,2252.9139603174613
FDA03,OUT018,2232.8470218487387
FDZ36,OUT045,3328.2073809523795
NCU05,OUT013,1240.3673076086955
FDT39,OUT018,2232.8470218487387
FDK60,OUT017,1559.3429752688182
FDZ25,OUT017,2894.2207107142867
FDG12,OUT046,2293.906512903226
DRB01,OUT019,482.6995426229506
NCC43,OUT027,6280.89088
FDX13,OUT019,584.757764772727
FDM22,OUT049,842.2509434554976
FDJ03,OUT027,1378.2631852760742
FDU14,OUT018,3327.9525829268273
FDB33,OUT010,346.8972837209302
FDP27,OUT046,3480.0729573529416
FDO38,OUT010,165.9185816513762
FDE28,OUT027,6280.89088
FDO27,OUT035,1559.3429752688182
DRL23,OUT027,2517.8820884848483
FDS28,OUT046,842.2509434554976
FDX24,OUT013,1460.7407669724764
FDZ02,OUT035,1559.3429752688182
FDL46,OUT045,1827.8328454545451
FDS60,OUT027,5329.314724444443
NCO06,OUT017,583.8145788617887
FDO16,OUT035,1412.1562050420166
FDC60,OUT049,1412.1562050420166
FDA48,OUT018,3327.9525829268273
FDZ36,OUT027,5329.314724444443
FDK27,OUT045,1827.8328454545451
FDW23,OUT018,507.0464036697249
FDM14,OUT018,1372.6884907407407
FDM14,OUT013,1691.90780173913
FDW60,OUT018,2851.631695876289
FDE21,OUT013,1922.149381714286
NCM42,OUT035,1879.0540500000009
FDY59,OUT010,219.21852093023253
DRI49,OUT049,1240.3673076086955
FDT28,OUT019,346.8972837209302
FDQ22,OUT018,507.0464036697249
FDR60,OUT049,1240.3673076086955
FDC50,OUT019,219.21852093023253
FDV24,OUT013,2490.526886705202
DRF48,OUT010,482.6995426229506
FDQ47,OUT046,583.8145788617887
DRN36,OUT049,1559.3429752688182
NCY06,OUT035,1952.3712349514562
FDE52,OUT035,1353.0650169014084
NCB54,OUT045,1827.8328454545451
NCF31,OUT035,2490.526886705202
FDJ08,OUT027,5329.314724444443
NCC07,OUT017,1691.90780173913
NCD19,OUT027,1378.2631852760742
FDL46,OUT049,2293.906512903226
FDM20,OUT045,4247.813579856115
NCI06,OUT010,425.9355914529916
DRM11,OUT035,4433.304032653063
NCH07,OUT018,2232.8470218487387
FDS23,OUT013,1952.3712349514562
FDO49,OUT018,713.8586545454547
FDS35,OUT049,1103.1862133333327
DRK39,OUT045,1412.1562050420166
DRI39,OUT049,842.2509434554976
FDV04,OUT017,2222.671282258065
NCN14,OUT035,2919.0371914893626
FDH08,OUT013,3627.549891262138
FDS20,OUT046,3480.0729573529416
FDV40,OUT049,1103.1862133333327
FDZ48,OUT010,281.4820818181818
FDS24,OUT027,2517.8820884848483
FDK44,OUT049,2568.33283364486
FDS48,OUT045,2660.9504030303037
FDK26,OUT010,482.6995426229506
FDD23,OUT045,2911.411439639639
NCH54,OUT017,2894.2207107142867
NCP14,OUT010,219.21852093023253
FDM60,OUT010,92.67548155339803
FDV24,OUT017,2490.526886705202
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3242.0620715328478
FDR39,OUT027,5329.314724444443
FDP12,OUT027,1378.2631852760742
DRF60,OUT027,6280.89088
FDC09,OUT035,1784.4287381818178
FDF50,OUT018,3164.3058843137246
FDG28,OUT035,3881.9171284552813
NCE19,OUT017,842.2509434554976
NCM53,OUT010,281.4820818181818
NCN18,OUT049,1691.90780173913
FDF32,OUT035,3164.3058843137246
FDF11,OUT013,3627.549891262138
DRI59,OUT049,4247.813579856115
NCG54,OUT035,2894.2207107142867
FDM44,OUT046,1691.90780173913
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2490.526886705202
FDI50,OUT019,584.757764772727
FDS09,OUT035,713.8586545454547
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.757764772727
FDC22,OUT017,3164.3058843137246
FDZ56,OUT046,2894.2207107142867
FDZ40,OUT019,165.9185816513762
FDS46,OUT027,3242.0620715328478
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2911.411439639639
FDL26,OUT045,2894.2207107142867
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.149381714286
FDM20,OUT049,4247.813579856115
FDO16,OUT017,1412.1562050420166
FDL03,OUT035,2919.0371914893626
FDE58,OUT046,1922.149381714286
FDI02,OUT027,3242.0620715328478
NCC55,OUT019,92.67548155339803
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1460.7407669724764
FDR45,OUT013,4247.813579856115
NCN07,OUT017,1952.3712349514562
FDM51,OUT019,219.21852093023253
FDT52,OUT027,6280.89088
FDL26,OUT046,2660.9504030303037
NCZ42,OUT046,3627.549891262138
DRI47,OUT019,346.8972837209302
FDW40,OUT013,2252.9139603174613
FDN34,OUT046,2894.2207107142867
FDS01,OUT035,2851.631695876289
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1353.0650169014084
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2894.2207107142867
FDR09,OUT019,584.757764772727
FDC53,OUT017,1559.3429752688182
FDY45,OUT013,4433.304032653063
FDA22,OUT010,425.9355914529916
FDE02,OUT035,1559.3429752688182
FDW21,OUT045,1879.0540500000009
FDV34,OUT046,1103.1862133333327
FDS59,OUT049,1784.4287381818178
NCW17,OUT017,2293.906512903226
NCK54,OUT046,1922.149381714286
FDG17,OUT019,584.757764772727
FDG35,OUT017,3104.1898299065433
FDD08,OUT010,92.67548155339803
NCO07,OUT017,3627.549891262138
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1499.2484400000008
FDW21,OUT010,219.21852093023253
FDY19,OUT017,1922.149381714286
DRE03,OUT013,798.2176035398223
NCC55,OUT049,677.1027476190474
FDH52,OUT010,165.9185816513762
FDO09,OUT017,4034.3003068965513
FDU43,OUT045,3881.9171284552813
FDX09,OUT010,425.9355914529916
FDH40,OUT019,219.21852093023253
FDW58,OUT017,1691.90780173913
FDC47,OUT017,3719.064328378379
NCR41,OUT035,1559.3429752688182
DRG49,OUT035,3719.064328378379
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333327
FDY35,OUT013,507.0464036697249
FDI35,OUT017,3328.2073809523795
NCU18,OUT049,2252.9139603174613
FDY33,OUT018,2232.8470218487387
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2827.3566888888895
NCU42,OUT046,2611.4595423423425
NCV29,OUT018,2851.631695876289
NCY30,OUT017,2919.0371914893626
FDQ46,OUT049,1879.0540500000009
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3627.549891262138
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2490.526886705202
DRN59,OUT035,798.2176035398223
FDI44,OUT035,1240.3673076086955
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333327
FDY01,OUT046,1922.149381714286
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848483
FDA36,OUT018,2827.3566888888895
NCF31,OUT017,2222.671282258065
FDG14,OUT049,2490.526886705202
FDG28,OUT027,6280.89088
FDU14,OUT049,4433.304032653063
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1412.1562050420166
DRD01,OUT013,842.2509434554976
FDM22,OUT046,842.2509434554976
FDH33,OUT013,507.0464036697249
DRZ24,OUT013,1922.149381714286
NCQ38,OUT046,1691.90780173913
FDO16,OUT027,2517.8820884848483
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2919.0371914893626
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2894.2207107142867
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.0464036697249
NCI30,OUT010,584.757764772727
DRD60,OUT017,3328.2073809523795
NCG19,OUT046,3719.064328378379
FDH12,OUT035,1499.2484400000008
FDM32,OUT035,1460.7407669724764
FDM27,OUT035,2894.2207107142867
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.3429752688182
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1353.0650169014084
NCW42,OUT013,3881.9171284552813
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1952.3712349514562
NCD43,OUT017,1691.90780173913
FDM57,OUT018,1240.3673076086955
FDA58,OUT017,3719.064328378379
FDK56,OUT046,3480.0729573529416
FDP52,OUT045,3627.549891262138
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1691.90780173913
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2851.631695876289
FDC05,OUT045,3164.3058843137246
FDF34,OUT035,2827.3566888888895
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.21852093023253
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,842.2509434554976
FDD51,OUT018,507.0464036697249
NCY30,OUT019,425.9355914529916
FDP58,OUT017,3387.389512068965
FDV49,OUT017,4433.304032653063
FDY24,OUT019,165.9185816513762
NCO55,OUT017,1499.2484400000008
FDR13,OUT017,1922.149381714286
FDS51,OUT017,937.7102075471701
FDP26,OUT045,1879.0540500000009
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,3164.3058843137246
FDN31,OUT018,3164.3058843137246
DRM48,OUT017,583.8145788617887
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3627.549891262138
FDV56,OUT049,1784.4287381818178
DRH13,OUT027,2517.8820884848483
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444443
FDX32,OUT046,2660.9504030303037
FDX57,OUT049,1559.3429752688182
NCA30,OUT045,2919.0371914893626
FDO49,OUT013,713.8586545454547
FDL04,OUT019,219.21852093023253
DRM48,OUT035,583.8145788617887
FDR16,OUT013,3387.389512068965
NCC19,OUT018,3164.3058843137246
NCE42,OUT045,3627.549891262138
FDY24,OUT017,842.2509434554976
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.631695876289
FDN45,OUT010,584.757764772727
FDY08,OUT035,2252.9139603174613
FDZ37,OUT035,1412.1562050420166
NCT30,OUT045,798.2176035398223
DRY23,OUT018,507.0464036697249
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1691.90780173913
FDY04,OUT013,2894.2207107142867
FDM27,OUT046,2894.2207107142867
FDZ43,OUT017,3881.9171284552813
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.3003068965513
FDU08,OUT046,1559.3429752688182
FDK40,OUT017,4433.304032653063
FDQ12,OUT010,584.757764772727
FDS48,OUT017,2660.9504030303037
FDP09,OUT045,4247.813579856115
FDW21,OUT049,1559.3429752688182
FDY25,OUT035,3328.2073809523795
DRE13,OUT017,1412.1562050420166
FDV43,OUT019,92.67548155339803
FDD22,OUT045,1499.2484400000008
FDM46,OUT019,219.21852093023253
NCO30,OUT010,482.6995426229506
FDM25,OUT046,2851.631695876289
NCN41,OUT049,2089.9710432835827
FDU24,OUT045,1460.7407669724764
FDZ50,OUT046,3480.0729573529416
FDP45,OUT013,4034.3003068965513
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.9355914529916
FDP20,OUT017,1952.3712349514562
FDK32,OUT046,2660.9504030303037
FDN52,OUT049,1353.0650169014084
FDM58,OUT045,1784.4287381818178
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2293.906512903226
NCK31,OUT035,713.8586545454547
FDI40,OUT027,2517.8820884848483
FDT50,OUT019,219.21852093023253
NCT06,OUT046,2894.2207107142867
FDT31,OUT035,2827.3566888888895
FDT45,OUT049,842.2509434554976
FDT13,OUT045,2911.411439639639
FDO50,OUT045,1353.0650169014084
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3480.0729573529416
NCO18,OUT018,2851.631695876289
FDU09,OUT045,842.2509434554976
FDT13,OUT018,2911.411439639639
FDE09,OUT046,1691.90780173913
NCK53,OUT019,219.21852093023253
FDG45,OUT049,3627.549891262138
DRH15,OUT035,677.1027476190474
FDO21,OUT019,584.757764772727
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1784.4287381818178
FDH45,OUT027,1378.2631852760742
FDV32,OUT046,1103.1862133333327
FDG12,OUT035,2293.906512903226
FDS32,OUT013,2252.9139603174613
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3719.064328378379
DRE15,OUT049,1240.3673076086955
NCL42,OUT045,4247.813579856115
FDP31,OUT013,1103.1862133333327
FDN33,OUT018,1460.7407669724764
FDZ59,OUT046,2611.4595423423425
FDE45,OUT010,425.9355914529916
FDJ07,OUT013,1922.149381714286
FDQ45,OUT018,2827.3566888888895
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.9185816513762
FDM46,OUT013,1460.7407669724764
FDR03,OUT045,3627.549891262138
FDY49,OUT018,2232.8470218487387
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190474
FDJ40,OUT018,1372.6884907407407
FDS20,OUT018,3328.2073809523795
FDU45,OUT013,1922.149381714286
FDV02,OUT035,2894.2207107142867
FDN09,OUT046,4247.813579856115
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.8470218487387
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.21852093023253
FDD14,OUT046,2919.0371914893626
FDV23,OUT017,1952.3712349514562
DRI03,OUT045,2851.631695876289
FDN13,OUT035,1559.3429752688182
FDF45,OUT027,1378.2631852760742
FDU46,OUT035,1353.0650169014084
FDB57,OUT049,4247.813579856115
FDV12,OUT049,1559.3429752688182
FDQ58,OUT013,2490.526886705202
NCA18,OUT017,1922.149381714286
FDH52,OUT049,937.7102075471701
FDM24,OUT018,2232.8470218487387
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.9355914529916
FDM32,OUT017,1353.0650169014084
NCL07,OUT017,583.8145788617887
FDK03,OUT013,4034.3003068965513
FDP59,OUT017,1784.4287381818178
FDQ24,OUT049,4433.304032653063
FDQ16,OUT018,1372.6884907407407
FDU44,OUT013,2894.2207107142867
FDH28,OUT010,92.67548155339803
FDV28,OUT019,92.67548155339803
FDM22,OUT045,842.2509434554976
FDR56,OUT046,3480.0729573529416
FDV39,OUT049,2827.3566888888895
FDU37,OUT019,165.9185816513762
FDQ11,OUT010,584.757764772727
FDX02,OUT045,3881.9171284552813
NCS42,OUT018,1460.7407669724764
FDY57,OUT027,2517.8820884848483
FDB21,OUT049,3719.064328378379
FDE28,OUT017,3719.064328378379
FDQ55,OUT017,1922.149381714286
FDA48,OUT049,3387.389512068965
FDZ19,OUT045,2851.631695876289
NCC43,OUT045,4034.3003068965513
NCV18,OUT046,1412.1562050420166
NCA42,OUT018,2232.8470218487387
FDY45,OUT046,4433.304032653063
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1240.3673076086955
FDL09,OUT010,425.9355914529916
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2089.9710432835827
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3480.0729573529416
FDK32,OUT013,2660.9504030303037
DRA12,OUT046,2252.9139603174613
FDO46,OUT010,482.6995426229506
FDE52,OUT013,1353.0650169014084
NCH42,OUT045,4247.813579856115
FDV08,OUT035,677.1027476190474
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.149381714286
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,4247.813579856115
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4433.304032653063
FDD28,OUT019,165.9185816513762
NCP41,OUT017,1691.90780173913
FDS08,OUT049,2851.631695876289
FDX47,OUT045,2222.671282258065
FDC53,OUT019,219.21852093023253
FDQ19,OUT035,3627.549891262138
FDL14,OUT045,2222.671282258065
FDM33,OUT019,584.757764772727
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454547
FDT04,OUT046,677.1027476190474
DRC13,OUT049,2089.9710432835827
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.89088
FDE38,OUT035,2611.4595423423425
DRH23,OUT027,1378.2631852760742
FDT11,OUT019,482.6995426229506
FDD09,OUT035,2851.631695876289
FDR40,OUT045,1240.3673076086955
FDX07,OUT017,2919.0371914893626
FDR07,OUT035,1559.3429752688182
FDA51,OUT017,1922.149381714286
FDT59,OUT019,584.757764772727
FDF20,OUT017,2911.411439639639
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,4247.813579856115
FDW04,OUT017,1952.3712349514562
FDK52,OUT017,3719.064328378379
FDN60,OUT049,2894.2207107142867
FDM09,OUT019,425.9355914529916
FDP46,OUT049,1353.0650169014084
FDB50,OUT019,165.9185816513762
NCQ29,OUT049,4034.3003068965513
FDP16,OUT027,6280.89088
FDX33,OUT018,2232.8470218487387
FDP07,OUT010,482.6995426229506
FDN22,OUT046,4034.3003068965513
FDF39,OUT049,4034.3003068965513
FDS21,OUT017,937.7102075471701
NCM42,OUT013,1879.0540500000009
FDK50,OUT019,425.9355914529916
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.8470218487387
FDP60,OUT018,1372.6884907407407
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2611.4595423423425
FDI04,OUT049,3480.0729573529416
NCH54,OUT045,2894.2207107142867
FDT56,OUT049,937.7102075471701
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2827.3566888888895
FDP21,OUT049,3480.0729573529416
FDH05,OUT013,3719.064328378379
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.0540500000009
DRK37,OUT013,2827.3566888888895
DRH49,OUT045,1240.3673076086955
FDT58,OUT013,2611.4595423423425
FDD41,OUT018,1372.6884907407407
FDP40,OUT018,1372.6884907407407
FDM51,OUT027,2517.8820884848483
FDO45,OUT010,219.21852093023253
FDW33,OUT010,219.21852093023253
FDY24,OUT045,842.2509434554976
FDB10,OUT010,584.757764772727
FDM40,OUT035,2252.9139603174613
NCI06,OUT017,3328.2073809523795
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.8820884848483
FDX27,OUT017,1559.3429752688182
DRM37,OUT045,3164.3058843137246
FDA38,OUT045,4247.813579856115
FDR36,OUT046,677.1027476190474
FDZ45,OUT046,3480.0729573529416
FDG05,OUT017,2222.671282258065
FDK28,OUT013,4433.304032653063
FDV47,OUT045,1353.0650169014084
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3328.2073809523795
DRY23,OUT013,507.0464036697249
FDA56,OUT017,2293.906512903226
FDB09,OUT013,2089.9710432835827
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.8470218487387
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.8470218487387
FDY03,OUT049,1922.149381714286
NCG42,OUT017,1952.3712349514562
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,1952.3712349514562
FDW16,OUT035,1353.0650169014084
FDU27,OUT046,798.2176035398223
FDR28,OUT010,425.9355914529916
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,1922.149381714286
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1559.3429752688182
FDN24,OUT049,842.2509434554976
NCL41,OUT027,1378.2631852760742
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.9355914529916
FDS33,OUT010,219.21852093023253
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2611.4595423423425
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2252.9139603174613
NCP30,OUT018,507.0464036697249
FDB60,OUT045,2911.411439639639
FDB14,OUT049,1460.7407669724764
NCP02,OUT035,842.2509434554976
FDJ10,OUT017,2252.9139603174613
FDG34,OUT046,1784.4287381818178
NCB18,OUT017,1353.0650169014084
FDM16,OUT049,1103.1862133333327
FDW25,OUT018,1412.1562050420166
FDB35,OUT010,219.21852093023253
DRN11,OUT013,2252.9139603174613
FDF41,OUT019,584.757764772727
FDH16,OUT045,1353.0650169014084
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,842.2509434554976
DRJ37,OUT013,2490.526886705202
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,2919.0371914893626
FDQ27,OUT045,1879.0540500000009
FDZ33,OUT045,2490.526886705202
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2611.4595423423425
FDG31,OUT046,1103.1862133333327
FDE34,OUT019,482.6995426229506
NCR30,OUT027,1378.2631852760742
FDV33,OUT035,4034.3003068965513
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2851.631695876289
FDR12,OUT049,3104.1898299065433
NCC54,OUT046,3719.064328378379
DRN59,OUT013,798.2176035398223
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.631695876289
FDX08,OUT017,3328.2073809523795
DRD49,OUT013,3719.064328378379
FDD33,OUT046,3719.064328378379
FDW35,OUT013,507.0464036697249
FDJ36,OUT017,1784.4287381818178
FDV51,OUT035,2894.2207107142867
FDW36,OUT046,1499.2484400000008
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190474
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3719.064328378379
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339803
NCP41,OUT045,1691.90780173913
FDY10,OUT013,1922.149381714286
FDP12,OUT018,507.0464036697249
NCN26,OUT049,1922.149381714286
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.0540500000009
FDJ41,OUT027,6280.89088
NCT29,OUT035,2089.9710432835827
NCH42,OUT019,584.757764772727
FDU60,OUT018,2232.8470218487387
FDS02,OUT045,3164.3058843137246
FDC51,OUT046,2293.906512903226
FDU03,OUT013,2919.0371914893626
FDX39,OUT045,3881.9171284552813
NCY05,OUT010,92.67548155339803
NCL06,OUT027,6280.89088
FDD32,OUT035,1240.3673076086955
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2293.906512903226
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1879.0540500000009
FDQ52,OUT045,4433.304032653063
FDC14,OUT045,677.1027476190474
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.2207107142867
FDV25,OUT046,3881.9171284552813
FDJ07,OUT035,1922.149381714286
DRB25,OUT049,1499.2484400000008
FDK52,OUT019,584.757764772727
FDY52,OUT027,1378.2631852760742
FDB28,OUT046,3480.0729573529416
FDT36,OUT035,583.8145788617887
FDV25,OUT017,3881.9171284552813
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2919.0371914893626
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2894.2207107142867
NCX41,OUT035,3627.549891262138
NCD06,OUT035,798.2176035398223
FDW08,OUT045,1499.2484400000008
NCU29,OUT017,2490.526886705202
NCE06,OUT013,2222.671282258065
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2851.631695876289
NCR18,OUT045,677.1027476190474
FDK16,OUT049,1559.3429752688182
NCQ29,OUT010,584.757764772727
FDZ01,OUT019,219.21852093023253
FDW27,OUT035,2222.671282258065
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2851.631695876289
DRH59,OUT045,1103.1862133333327
FDS52,OUT013,1691.90780173913
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.0540500000009
NCP14,OUT049,1879.0540500000009
FDH50,OUT049,2827.3566888888895
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.8820884848483
NCJ06,OUT049,2089.9710432835827
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,798.2176035398223
FDQ07,OUT017,3387.389512068965
FDS45,OUT049,1879.0540500000009
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.149381714286
FDY25,OUT045,3328.2073809523795
FDU52,OUT046,2222.671282258065
DRK47,OUT017,3719.064328378379
NCL30,OUT017,1952.3712349514562
FDN22,OUT035,4034.3003068965513
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4034.3003068965513
FDT45,OUT017,842.2509434554976
NCC54,OUT027,6280.89088
FDP08,OUT018,2919.0371914893626
